Date,Item,Store,Units Sold,Unit Price,Sales Amount
43483,Surface Book,Atlanta,5,1499,7495
42786,Xbox One S,Atlanta,1,299,299
43062,Surface Studio,Tampa,2,2999,5998
43478,Surface Book,Washington D.C.,1,1499,1499
42912,Xbox One,Tampa,5,249,1245
43751,Surface Book,Dallas,5,1499,7495
43265,Xbox One S,Washington D.C.,4,299,1196
43480,Xbox One S,Atlanta,5,299,1495
43264,Surface Pro 4,Miami,1,899,899
42946,Surface Pro 4,Miami,3,899,2697
43762,Surface Pro 4,Houston,5,899,4495
43166,Surface Book,Dallas,3,1499,4497
43708,Xbox One S,Washington D.C.,4,299,1196
43177,Surface Pro 4,Washington D.C.,3,899,2697
42982,Xbox One S,Tampa,2,299,598
42940,Xbox One,Atlanta,2,249,498
42771,Surface Studio,Dallas,2,2999,5998
43028,Surface Pro 4,Tampa,2,899,1798
42802,Surface Book,Washington D.C.,2,1499,2998
43740,Xbox One S,Miami,1,299,299
43024,Surface Studio,Atlanta,2,2999,5998
42973,Surface Pro 4,Atlanta,3,899,2697
43603,Xbox One,Tampa,2,249,498
43255,Xbox One S,Washington D.C.,2,299,598
42992,Surface Book,Houston,4,1499,5996
43574,Xbox One,Tampa,4,249,996
43444,Xbox One,Dallas,2,249,498
43725,Xbox One,Dallas,2,249,498
42787,Surface Book,Houston,2,1499,2998
43088,Surface Studio,Miami,3,2999,8997
42989,Xbox One S,Tampa,3,299,897
43368,Surface Pro 4,Washington D.C.,2,899,1798
43253,Xbox One S,Atlanta,5,299,1495
43692,Surface Book,Washington D.C.,3,1499,4497
43571,Surface Studio,Tampa,1,2999,2999
43546,Xbox One S,Houston,3,299,897
43470,Surface Book,Atlanta,2,1499,2998
43223,Surface Pro 4,Dallas,5,899,4495
43585,Xbox One,Houston,5,249,1245
43000,Surface Book,Houston,2,1499,2998
43148,Surface Pro 4,Dallas,1,899,899
43708,Xbox One S,Washington D.C.,3,299,897
43188,Xbox One S,Atlanta,4,299,1196
43117,Surface Book,Atlanta,4,1499,5996
43482,Surface Studio,Miami,2,2999,5998
43440,Surface Book,Atlanta,3,1499,4497
43725,Surface Pro 4,Tampa,5,899,4495
43662,Xbox One S,Washington D.C.,5,299,1495
43570,Surface Pro 4,Houston,3,899,2697
43810,Xbox One,Tampa,3,249,747
43194,Xbox One S,Washington D.C.,3,299,897
43753,Surface Studio,Tampa,1,2999,2999
43213,Surface Book,Dallas,4,1499,5996
43106,Surface Pro 4,Tampa,1,899,899
43041,Xbox One,Tampa,3,249,747
43284,Surface Pro 4,Tampa,1,899,899
43462,Xbox One,Atlanta,2,249,498
43470,Surface Pro 4,Dallas,4,899,3596
43809,Xbox One,Tampa,1,249,249
43783,Surface Book,Houston,2,1499,2998
42914,Surface Studio,Tampa,2,2999,5998
43099,Xbox One S,Washington D.C.,5,299,1495
43269,Surface Studio,Washington D.C.,2,2999,5998
43580,Xbox One,Houston,1,249,249
42905,Xbox One,Tampa,2,249,498
43756,Surface Book,Atlanta,2,1499,2998
42866,Surface Pro 4,Dallas,2,899,1798
42975,Surface Studio,Dallas,4,2999,11996
43044,Surface Book,Miami,2,1499,2998
42845,Xbox One S,Tampa,4,299,1196
42736,Surface Pro 4,Miami,1,899,899
43628,Surface Book,Tampa,5,1499,7495
43021,Surface Pro 4,Miami,2,899,1798
43654,Surface Book,Dallas,5,1499,7495
43750,Xbox One,Houston,4,249,996
43510,Xbox One,Washington D.C.,3,249,747
42833,Surface Book,Miami,1,1499,1499
42876,Surface Book,Houston,4,1499,5996
43664,Surface Studio,Washington D.C.,4,2999,11996
43782,Xbox One,Tampa,5,249,1245
43421,Surface Book,Miami,2,1499,2998
43618,Surface Book,Miami,2,1499,2998
43702,Surface Book,Dallas,1,1499,1499
43704,Xbox One,Washington D.C.,3,249,747
43381,Surface Book,Washington D.C.,1,1499,1499
43097,Xbox One,Washington D.C.,3,249,747
43039,Surface Pro 4,Tampa,3,899,2697
43086,Surface Book,Washington D.C.,1,1499,1499
43055,Xbox One S,Atlanta,4,299,1196
43663,Surface Pro 4,Washington D.C.,3,899,2697
43255,Surface Pro 4,Dallas,1,899,899
42751,Surface Pro 4,Tampa,2,899,1798
43745,Xbox One S,Tampa,4,299,1196
43325,Surface Studio,Houston,2,2999,5998
43575,Surface Studio,Dallas,1,2999,2999
42738,Xbox One,Washington D.C.,3,249,747
43507,Surface Pro 4,Miami,3,899,2697
43666,Xbox One S,Washington D.C.,1,299,299
43011,Surface Book,Atlanta,4,1499,5996
42757,Surface Studio,Miami,2,2999,5998
42825,Xbox One,Dallas,2,249,498
43112,Surface Book,Miami,1,1499,1499
43076,Surface Studio,Tampa,2,2999,5998
42855,Surface Studio,Atlanta,1,2999,2999
42853,Xbox One,Washington D.C.,4,249,996
42900,Xbox One,Atlanta,2,249,498
43170,Xbox One,Miami,5,249,1245
43804,Surface Pro 4,Dallas,2,899,1798
43693,Surface Book,Tampa,1,1499,1499
42830,Surface Studio,Miami,2,2999,5998
43607,Surface Pro 4,Atlanta,4,899,3596
43731,Surface Pro 4,Miami,4,899,3596
43665,Surface Studio,Tampa,1,2999,2999
43020,Xbox One S,Atlanta,5,299,1495
43485,Xbox One S,Dallas,1,299,299
42917,Surface Book,Washington D.C.,4,1499,5996
43589,Surface Pro 4,Atlanta,2,899,1798
43374,Surface Pro 4,Houston,3,899,2697
43734,Xbox One S,Washington D.C.,5,299,1495
43647,Surface Book,Houston,5,1499,7495
42960,Xbox One S,Houston,4,299,1196
42784,Xbox One S,Miami,3,299,897
43508,Surface Book,Atlanta,2,1499,2998
42853,Surface Pro 4,Tampa,2,899,1798
43579,Surface Studio,Miami,5,2999,14995
43330,Surface Studio,Tampa,5,2999,14995
43151,Surface Pro 4,Dallas,4,899,3596
43250,Surface Book,Washington D.C.,3,1499,4497
43103,Surface Pro 4,Dallas,5,899,4495
43575,Surface Pro 4,Dallas,2,899,1798
43063,Surface Book,Dallas,4,1499,5996
43373,Surface Studio,Dallas,5,2999,14995
43588,Xbox One S,Tampa,1,299,299
43068,Surface Studio,Atlanta,3,2999,8997
43482,Xbox One,Miami,4,249,996
43072,Surface Studio,Dallas,5,2999,14995
42762,Surface Book,Houston,2,1499,2998
43290,Surface Studio,Dallas,5,2999,14995
43169,Surface Book,Tampa,2,1499,2998
43181,Xbox One S,Atlanta,5,299,1495
42988,Xbox One S,Tampa,4,299,1196
43798,Surface Pro 4,Dallas,2,899,1798
43754,Surface Book,Atlanta,2,1499,2998
42949,Xbox One S,Atlanta,3,299,897
43042,Surface Pro 4,Washington D.C.,4,899,3596
43296,Xbox One,Atlanta,5,249,1245
43570,Xbox One S,Dallas,1,299,299
43829,Surface Pro 4,Washington D.C.,5,899,4495
43610,Xbox One S,Atlanta,5,299,1495
43287,Surface Studio,Tampa,1,2999,2999
42919,Xbox One,Houston,5,249,1245
43233,Surface Pro 4,Miami,4,899,3596
43510,Xbox One S,Houston,2,299,598
43046,Xbox One,Houston,1,249,249
43156,Xbox One S,Tampa,3,299,897
43464,Surface Studio,Houston,4,2999,11996
43206,Xbox One S,Miami,3,299,897
42974,Surface Studio,Washington D.C.,1,2999,2999
43588,Surface Pro 4,Dallas,3,899,2697
43210,Surface Studio,Dallas,2,2999,5998
43035,Xbox One S,Washington D.C.,5,299,1495
43149,Xbox One,Tampa,3,249,747
42794,Surface Studio,Atlanta,1,2999,2999
43211,Surface Book,Washington D.C.,3,1499,4497
43269,Surface Pro 4,Houston,3,899,2697
43300,Surface Pro 4,Tampa,4,899,3596
43612,Surface Pro 4,Dallas,3,899,2697
43569,Xbox One S,Tampa,1,299,299
43830,Surface Book,Houston,2,1499,2998
43489,Xbox One,Atlanta,4,249,996
43537,Xbox One,Houston,1,249,249
43582,Surface Studio,Houston,1,2999,2999
43338,Xbox One,Miami,2,249,498
43750,Surface Studio,Atlanta,2,2999,5998
43009,Xbox One,Atlanta,1,249,249
43643,Surface Book,Miami,4,1499,5996
42855,Surface Pro 4,Tampa,4,899,3596
43406,Surface Studio,Houston,5,2999,14995
43215,Surface Book,Houston,4,1499,5996
43745,Surface Studio,Tampa,1,2999,2999
42956,Xbox One,Atlanta,5,249,1245
43086,Surface Book,Atlanta,5,1499,7495
43217,Surface Book,Atlanta,2,1499,2998
42966,Xbox One S,Washington D.C.,5,299,1495
42843,Surface Studio,Tampa,4,2999,11996
43763,Surface Pro 4,Houston,3,899,2697
43398,Surface Studio,Dallas,1,2999,2999
43713,Surface Book,Tampa,3,1499,4497
43448,Surface Pro 4,Miami,5,899,4495
43555,Surface Book,Dallas,3,1499,4497
43628,Surface Pro 4,Dallas,4,899,3596
42879,Surface Pro 4,Washington D.C.,4,899,3596
42975,Surface Pro 4,Houston,2,899,1798
43436,Surface Book,Atlanta,5,1499,7495
43595,Xbox One,Dallas,4,249,996
43462,Xbox One,Houston,5,249,1245
43333,Surface Book,Dallas,1,1499,1499
43446,Xbox One,Tampa,3,249,747
43527,Surface Studio,Dallas,5,2999,14995
43626,Surface Book,Dallas,3,1499,4497
43245,Surface Book,Dallas,1,1499,1499
43472,Xbox One S,Tampa,5,299,1495
43145,Surface Studio,Houston,5,2999,14995
42841,Xbox One S,Miami,2,299,598
43572,Surface Pro 4,Atlanta,4,899,3596
43261,Surface Pro 4,Dallas,5,899,4495
43268,Xbox One S,Atlanta,1,299,299
43364,Surface Pro 4,Dallas,4,899,3596
42745,Xbox One S,Miami,5,299,1495
43700,Xbox One,Washington D.C.,5,249,1245
43580,Xbox One S,Washington D.C.,5,299,1495
43188,Surface Studio,Houston,5,2999,14995
42869,Xbox One,Atlanta,1,249,249
43063,Xbox One S,Houston,2,299,598
43517,Xbox One S,Dallas,2,299,598
43360,Surface Book,Atlanta,3,1499,4497
43543,Xbox One,Tampa,3,249,747
43557,Surface Studio,Washington D.C.,3,2999,8997
43535,Xbox One S,Atlanta,3,299,897
42904,Surface Pro 4,Houston,5,899,4495
43662,Xbox One,Houston,3,249,747
43004,Xbox One S,Houston,2,299,598
43654,Surface Studio,Atlanta,4,2999,11996
43813,Surface Book,Tampa,5,1499,7495
43284,Surface Studio,Washington D.C.,2,2999,5998
43690,Surface Book,Miami,2,1499,2998
43721,Surface Book,Houston,5,1499,7495
43035,Xbox One S,Miami,1,299,299
43652,Xbox One S,Atlanta,2,299,598
43427,Xbox One S,Dallas,4,299,1196
43562,Surface Pro 4,Miami,1,899,899
42929,Xbox One S,Houston,5,299,1495
43664,Surface Studio,Washington D.C.,1,2999,2999
43143,Surface Studio,Dallas,5,2999,14995
43555,Surface Pro 4,Houston,2,899,1798
42864,Surface Studio,Dallas,2,2999,5998
43742,Surface Pro 4,Atlanta,5,899,4495
42960,Surface Studio,Washington D.C.,1,2999,2999
43345,Surface Studio,Dallas,4,2999,11996
43034,Surface Pro 4,Miami,2,899,1798
42899,Xbox One,Dallas,4,249,996
43390,Surface Pro 4,Miami,3,899,2697
43592,Surface Book,Atlanta,4,1499,5996
43682,Xbox One S,Dallas,1,299,299
43554,Xbox One,Dallas,3,249,747
43565,Surface Studio,Houston,1,2999,2999
42757,Surface Studio,Atlanta,2,2999,5998
43260,Surface Book,Dallas,1,1499,1499
42983,Xbox One,Miami,5,249,1245
43819,Xbox One,Miami,2,249,498
42977,Surface Book,Miami,2,1499,2998
43811,Surface Studio,Atlanta,5,2999,14995
43363,Surface Book,Houston,5,1499,7495
43211,Surface Book,Dallas,2,1499,2998
43635,Surface Book,Atlanta,2,1499,2998
43583,Surface Studio,Houston,4,2999,11996
43347,Xbox One,Atlanta,1,249,249
43426,Xbox One,Tampa,3,249,747
43249,Surface Pro 4,Houston,3,899,2697
43721,Surface Book,Dallas,4,1499,5996
43198,Surface Pro 4,Atlanta,5,899,4495
42790,Xbox One,Atlanta,4,249,996
43465,Surface Book,Houston,2,1499,2998
43149,Surface Pro 4,Tampa,1,899,899
43514,Xbox One,Houston,1,249,249
43095,Surface Studio,Miami,3,2999,8997
43621,Surface Book,Miami,4,1499,5996
42831,Surface Book,Miami,3,1499,4497
42768,Surface Studio,Houston,5,2999,14995
43581,Xbox One,Miami,3,249,747
43443,Surface Studio,Miami,1,2999,2999
42748,Surface Studio,Houston,4,2999,11996
43160,Xbox One S,Tampa,1,299,299
42923,Surface Book,Washington D.C.,2,1499,2998
43593,Xbox One S,Houston,4,299,1196
43249,Surface Book,Tampa,3,1499,4497
43056,Surface Studio,Tampa,4,2999,11996
43138,Surface Book,Dallas,1,1499,1499
42986,Surface Pro 4,Atlanta,2,899,1798
43271,Surface Studio,Tampa,3,2999,8997
43681,Surface Studio,Dallas,3,2999,8997
43124,Xbox One,Houston,2,249,498
43124,Surface Studio,Atlanta,2,2999,5998
42743,Xbox One,Miami,5,249,1245
43625,Surface Studio,Atlanta,4,2999,11996
42894,Surface Book,Washington D.C.,3,1499,4497
43793,Surface Book,Houston,3,1499,4497
43743,Xbox One,Miami,4,249,996
43633,Xbox One,Dallas,4,249,996
43276,Surface Book,Atlanta,3,1499,4497
43662,Xbox One S,Washington D.C.,2,299,598
42928,Xbox One,Houston,3,249,747
43076,Surface Studio,Atlanta,2,2999,5998
43420,Surface Book,Dallas,5,1499,7495
43115,Surface Book,Dallas,1,1499,1499
43327,Surface Book,Houston,3,1499,4497
43521,Surface Book,Tampa,3,1499,4497
42917,Xbox One S,Miami,2,299,598
43439,Surface Studio,Washington D.C.,4,2999,11996
43213,Xbox One S,Tampa,5,299,1495
43072,Xbox One S,Dallas,5,299,1495
43483,Surface Pro 4,Miami,1,899,899
43726,Surface Pro 4,Tampa,2,899,1798
43357,Xbox One S,Miami,3,299,897
43649,Xbox One S,Atlanta,2,299,598
42738,Surface Pro 4,Atlanta,5,899,4495
42883,Xbox One,Miami,5,249,1245
42980,Xbox One S,Washington D.C.,5,299,1495
43597,Xbox One S,Tampa,5,299,1495
43484,Xbox One,Dallas,2,249,498
43720,Surface Pro 4,Atlanta,4,899,3596
43042,Surface Book,Washington D.C.,3,1499,4497
42854,Xbox One S,Houston,3,299,897
43206,Surface Pro 4,Atlanta,2,899,1798
43086,Xbox One S,Tampa,2,299,598
42736,Surface Pro 4,Washington D.C.,1,899,899
43456,Surface Pro 4,Washington D.C.,1,899,899
43301,Surface Pro 4,Houston,5,899,4495
42813,Surface Pro 4,Dallas,3,899,2697
43218,Xbox One,Dallas,4,249,996
43453,Xbox One,Tampa,1,249,249
43320,Xbox One,Dallas,5,249,1245
42939,Surface Book,Tampa,2,1499,2998
42981,Surface Book,Dallas,4,1499,5996
43760,Surface Pro 4,Houston,5,899,4495
43417,Xbox One S,Tampa,5,299,1495
42958,Xbox One S,Houston,3,299,897
42943,Surface Book,Washington D.C.,5,1499,7495
42791,Surface Pro 4,Dallas,5,899,4495
43178,Xbox One,Atlanta,5,249,1245
43536,Surface Book,Tampa,4,1499,5996
43216,Surface Book,Tampa,1,1499,1499
42886,Surface Book,Atlanta,2,1499,2998
43644,Surface Book,Tampa,4,1499,5996
43350,Surface Studio,Houston,3,2999,8997
43610,Xbox One S,Houston,2,299,598
43760,Xbox One,Houston,4,249,996
43721,Surface Studio,Atlanta,1,2999,2999
43133,Xbox One,Tampa,2,249,498
43571,Surface Studio,Dallas,5,2999,14995
43256,Surface Pro 4,Washington D.C.,3,899,2697
42968,Xbox One S,Tampa,5,299,1495
43530,Xbox One,Dallas,1,249,249
43520,Xbox One S,Tampa,2,299,598
43322,Surface Book,Miami,1,1499,1499
43661,Surface Pro 4,Dallas,1,899,899
43354,Surface Book,Tampa,2,1499,2998
43059,Surface Studio,Dallas,5,2999,14995
43048,Surface Pro 4,Houston,5,899,4495
42773,Surface Pro 4,Atlanta,5,899,4495
43109,Xbox One S,Atlanta,5,299,1495
43155,Surface Book,Dallas,5,1499,7495
42832,Xbox One S,Atlanta,3,299,897
43371,Surface Book,Tampa,3,1499,4497
43699,Surface Pro 4,Houston,3,899,2697
42915,Xbox One,Tampa,3,249,747
43568,Surface Book,Miami,3,1499,4497
43797,Xbox One S,Tampa,1,299,299
42742,Xbox One S,Houston,4,299,1196
42985,Surface Book,Atlanta,1,1499,1499
43334,Surface Studio,Miami,2,2999,5998
43643,Surface Pro 4,Washington D.C.,5,899,4495
43352,Xbox One S,Tampa,4,299,1196
42820,Xbox One S,Miami,2,299,598
43033,Xbox One,Atlanta,4,249,996
43275,Xbox One S,Houston,1,299,299
42789,Xbox One S,Atlanta,5,299,1495
43496,Surface Book,Tampa,5,1499,7495
43317,Xbox One,Miami,4,249,996
43729,Surface Studio,Houston,1,2999,2999
43070,Surface Studio,Houston,3,2999,8997
43724,Xbox One S,Atlanta,1,299,299
43447,Xbox One,Miami,2,249,498
43287,Xbox One,Tampa,1,249,249
42819,Surface Pro 4,Atlanta,2,899,1798
43239,Surface Pro 4,Houston,2,899,1798
43033,Surface Studio,Tampa,1,2999,2999
43066,Surface Studio,Houston,1,2999,2999
43647,Surface Studio,Houston,3,2999,8997
43239,Xbox One S,Houston,1,299,299
43033,Xbox One,Houston,5,249,1245
43498,Xbox One,Dallas,2,249,498
42827,Surface Pro 4,Houston,3,899,2697
43743,Surface Book,Houston,5,1499,7495
42749,Surface Book,Washington D.C.,2,1499,2998
43810,Xbox One S,Washington D.C.,2,299,598
43558,Xbox One,Miami,3,249,747
42749,Xbox One,Dallas,4,249,996
43155,Xbox One S,Houston,5,299,1495
42932,Xbox One,Atlanta,2,249,498
43062,Surface Book,Tampa,1,1499,1499
43646,Xbox One S,Tampa,5,299,1495
42938,Surface Studio,Atlanta,1,2999,2999
43217,Surface Pro 4,Washington D.C.,2,899,1798
43734,Xbox One,Dallas,4,249,996
43725,Xbox One,Houston,1,249,249
43764,Xbox One S,Tampa,2,299,598
42861,Xbox One,Miami,4,249,996
43646,Xbox One,Miami,1,249,249
42797,Surface Pro 4,Dallas,1,899,899
42736,Surface Pro 4,Washington D.C.,4,899,3596
42746,Xbox One,Tampa,1,249,249
42835,Xbox One,Miami,5,249,1245
43555,Xbox One,Miami,5,249,1245
43128,Xbox One S,Houston,5,299,1495
43564,Xbox One,Miami,2,249,498
43051,Xbox One,Dallas,1,249,249
42995,Surface Studio,Tampa,2,2999,5998
43065,Surface Book,Miami,3,1499,4497
43306,Xbox One,Miami,5,249,1245
42959,Surface Studio,Houston,2,2999,5998
43559,Surface Book,Tampa,1,1499,1499
43533,Surface Book,Houston,3,1499,4497
43730,Surface Studio,Houston,2,2999,5998
43068,Surface Book,Dallas,2,1499,2998
43129,Xbox One S,Miami,3,299,897
43812,Surface Studio,Washington D.C.,4,2999,11996
43248,Xbox One,Washington D.C.,3,249,747
43112,Surface Pro 4,Tampa,3,899,2697
43161,Xbox One S,Dallas,1,299,299
43108,Surface Pro 4,Houston,4,899,3596
43560,Xbox One S,Washington D.C.,4,299,1196
42880,Surface Studio,Washington D.C.,1,2999,2999
43418,Surface Studio,Washington D.C.,4,2999,11996
43610,Xbox One S,Dallas,1,299,299
43824,Xbox One,Tampa,2,249,498
43432,Surface Pro 4,Dallas,2,899,1798
43061,Xbox One S,Miami,4,299,1196
43056,Xbox One,Tampa,3,249,747
43690,Surface Studio,Tampa,4,2999,11996
42929,Xbox One S,Miami,3,299,897
42786,Surface Book,Washington D.C.,1,1499,1499
43687,Xbox One,Tampa,4,249,996
42768,Surface Book,Tampa,2,1499,2998
42773,Surface Pro 4,Miami,3,899,2697
43560,Surface Pro 4,Tampa,5,899,4495
43483,Surface Pro 4,Houston,2,899,1798
42932,Surface Book,Dallas,5,1499,7495
43288,Xbox One S,Atlanta,3,299,897
43814,Surface Book,Atlanta,3,1499,4497
42987,Surface Studio,Houston,3,2999,8997
43551,Surface Book,Houston,4,1499,5996
42847,Xbox One,Atlanta,1,249,249
43350,Xbox One S,Atlanta,5,299,1495
42737,Surface Studio,Dallas,4,2999,11996
43635,Surface Pro 4,Washington D.C.,3,899,2697
43421,Xbox One,Miami,5,249,1245
43033,Xbox One S,Dallas,2,299,598
42911,Xbox One,Tampa,1,249,249
42860,Surface Pro 4,Tampa,5,899,4495
42881,Surface Pro 4,Washington D.C.,2,899,1798
43568,Xbox One S,Washington D.C.,4,299,1196
43548,Surface Studio,Houston,1,2999,2999
42938,Surface Book,Houston,4,1499,5996
43325,Xbox One S,Washington D.C.,3,299,897
42991,Xbox One S,Dallas,5,299,1495
43064,Surface Studio,Miami,1,2999,2999
42820,Xbox One S,Washington D.C.,2,299,598
43482,Xbox One,Tampa,2,249,498
43695,Xbox One,Washington D.C.,1,249,249
42760,Surface Pro 4,Dallas,5,899,4495
43005,Xbox One,Miami,2,249,498
43753,Xbox One S,Houston,4,299,1196
43405,Surface Pro 4,Dallas,1,899,899
42809,Xbox One,Atlanta,5,249,1245
43266,Xbox One,Dallas,4,249,996
43140,Surface Studio,Washington D.C.,3,2999,8997
43003,Surface Studio,Miami,5,2999,14995
43461,Xbox One,Tampa,2,249,498
43452,Xbox One S,Miami,4,299,1196
43259,Surface Book,Houston,2,1499,2998
43738,Xbox One S,Atlanta,2,299,598
43688,Surface Studio,Miami,2,2999,5998
43798,Surface Book,Atlanta,4,1499,5996
43146,Surface Studio,Dallas,2,2999,5998
43370,Surface Book,Miami,5,1499,7495
43623,Xbox One S,Dallas,5,299,1495
43105,Surface Pro 4,Dallas,1,899,899
43163,Xbox One S,Dallas,1,299,299
42923,Xbox One S,Dallas,3,299,897
43440,Surface Studio,Dallas,1,2999,2999
42913,Surface Book,Miami,5,1499,7495
43303,Surface Pro 4,Washington D.C.,4,899,3596
43662,Xbox One,Atlanta,1,249,249
43456,Surface Book,Dallas,1,1499,1499
42797,Surface Book,Dallas,3,1499,4497
43496,Surface Book,Atlanta,4,1499,5996
43724,Surface Pro 4,Washington D.C.,2,899,1798
42914,Surface Studio,Tampa,3,2999,8997
43493,Surface Book,Atlanta,3,1499,4497
43199,Surface Book,Miami,5,1499,7495
43645,Xbox One S,Tampa,3,299,897
42742,Surface Pro 4,Dallas,1,899,899
43320,Surface Pro 4,Dallas,5,899,4495
43165,Surface Book,Miami,1,1499,1499
43531,Surface Book,Miami,1,1499,1499
43219,Surface Pro 4,Atlanta,4,899,3596
43180,Xbox One,Miami,4,249,996
43544,Surface Pro 4,Houston,2,899,1798
43275,Xbox One,Miami,1,249,249
43818,Surface Pro 4,Houston,5,899,4495
42899,Surface Book,Washington D.C.,5,1499,7495
42917,Surface Book,Washington D.C.,5,1499,7495
42904,Xbox One S,Washington D.C.,2,299,598
42796,Xbox One,Houston,5,249,1245
43497,Surface Pro 4,Atlanta,2,899,1798
43472,Surface Book,Houston,4,1499,5996
43452,Xbox One,Atlanta,5,249,1245
43449,Surface Studio,Houston,4,2999,11996
43538,Xbox One,Washington D.C.,2,249,498
42745,Xbox One,Atlanta,5,249,1245
42867,Xbox One S,Atlanta,2,299,598
42839,Surface Studio,Atlanta,2,2999,5998
43581,Xbox One S,Houston,1,299,299
43458,Surface Pro 4,Atlanta,2,899,1798
43782,Surface Book,Washington D.C.,4,1499,5996
43778,Xbox One,Dallas,4,249,996
43615,Surface Book,Atlanta,1,1499,1499
43621,Surface Pro 4,Dallas,1,899,899
43459,Xbox One S,Miami,5,299,1495
43249,Surface Pro 4,Miami,2,899,1798
43222,Surface Book,Dallas,5,1499,7495
43744,Xbox One S,Washington D.C.,3,299,897
43410,Xbox One S,Houston,4,299,1196
43483,Surface Pro 4,Atlanta,4,899,3596
43602,Xbox One,Houston,3,249,747
43320,Surface Pro 4,Tampa,4,899,3596
42984,Xbox One,Tampa,2,249,498
43222,Surface Studio,Atlanta,5,2999,14995
42899,Surface Pro 4,Miami,3,899,2697
43602,Surface Pro 4,Atlanta,1,899,899
43559,Xbox One S,Houston,1,299,299
43441,Surface Book,Washington D.C.,5,1499,7495
43449,Surface Studio,Washington D.C.,2,2999,5998
43713,Xbox One S,Miami,2,299,598
42975,Surface Pro 4,Atlanta,1,899,899
43537,Surface Studio,Miami,4,2999,11996
42842,Xbox One,Tampa,5,249,1245
43814,Surface Pro 4,Houston,5,899,4495
43577,Surface Pro 4,Washington D.C.,5,899,4495
42895,Xbox One,Atlanta,1,249,249
42812,Surface Book,Houston,4,1499,5996
42807,Xbox One,Tampa,2,249,498
43165,Surface Pro 4,Houston,3,899,2697
43252,Surface Pro 4,Atlanta,2,899,1798
43117,Xbox One,Dallas,1,249,249
43566,Xbox One,Dallas,5,249,1245
43441,Xbox One S,Miami,3,299,897
43201,Surface Studio,Houston,3,2999,8997
43204,Surface Pro 4,Washington D.C.,4,899,3596
43232,Surface Studio,Tampa,5,2999,14995
43484,Surface Pro 4,Houston,2,899,1798
43539,Xbox One S,Houston,5,299,1495
42917,Surface Studio,Houston,3,2999,8997
43713,Xbox One,Atlanta,4,249,996
43519,Surface Book,Tampa,4,1499,5996
43660,Surface Pro 4,Miami,4,899,3596
43633,Surface Studio,Miami,1,2999,2999
43467,Xbox One,Miami,4,249,996
43788,Surface Studio,Houston,3,2999,8997
43587,Surface Book,Miami,5,1499,7495
43598,Xbox One S,Atlanta,5,299,1495
43278,Surface Book,Atlanta,4,1499,5996
43813,Surface Book,Miami,3,1499,4497
43565,Xbox One S,Houston,5,299,1495
42821,Xbox One S,Dallas,1,299,299
43344,Xbox One,Washington D.C.,4,249,996
43760,Xbox One S,Dallas,2,299,598
43012,Surface Book,Houston,3,1499,4497
43657,Xbox One S,Houston,1,299,299
43344,Surface Pro 4,Atlanta,1,899,899
43601,Surface Pro 4,Washington D.C.,2,899,1798
43597,Xbox One S,Dallas,4,299,1196
43628,Surface Studio,Atlanta,5,2999,14995
43550,Xbox One,Tampa,4,249,996
43801,Surface Pro 4,Washington D.C.,4,899,3596
42848,Xbox One S,Washington D.C.,4,299,1196
43827,Xbox One S,Houston,4,299,1196
43215,Surface Book,Miami,2,1499,2998
43814,Surface Pro 4,Tampa,2,899,1798
43694,Surface Studio,Dallas,5,2999,14995
43607,Xbox One S,Houston,4,299,1196
43780,Surface Book,Atlanta,1,1499,1499
43110,Surface Studio,Houston,2,2999,5998
42896,Surface Studio,Atlanta,5,2999,14995
43159,Xbox One S,Washington D.C.,4,299,1196
43515,Surface Book,Tampa,1,1499,1499
43041,Surface Studio,Washington D.C.,5,2999,14995
43016,Surface Book,Atlanta,3,1499,4497
43548,Surface Book,Washington D.C.,1,1499,1499
43379,Surface Book,Washington D.C.,5,1499,7495
43131,Xbox One,Tampa,4,249,996
43785,Xbox One S,Houston,1,299,299
43043,Surface Studio,Atlanta,4,2999,11996
42831,Surface Studio,Miami,3,2999,8997
43158,Surface Book,Dallas,1,1499,1499
42743,Surface Studio,Atlanta,2,2999,5998
43133,Surface Pro 4,Miami,2,899,1798
43566,Surface Pro 4,Washington D.C.,4,899,3596
43288,Surface Book,Miami,5,1499,7495
43419,Xbox One,Dallas,1,249,249
42985,Surface Book,Dallas,4,1499,5996
43161,Surface Pro 4,Dallas,1,899,899
42953,Surface Studio,Tampa,5,2999,14995
43656,Surface Pro 4,Washington D.C.,5,899,4495
43213,Surface Pro 4,Houston,2,899,1798
43247,Surface Book,Atlanta,4,1499,5996
43018,Xbox One,Washington D.C.,4,249,996
43206,Surface Pro 4,Washington D.C.,3,899,2697
43590,Surface Pro 4,Miami,4,899,3596
43528,Xbox One S,Dallas,2,299,598
43688,Xbox One,Washington D.C.,3,249,747
43100,Surface Book,Tampa,4,1499,5996
43719,Surface Book,Dallas,2,1499,2998
42885,Surface Book,Atlanta,2,1499,2998
42856,Surface Pro 4,Dallas,4,899,3596
43599,Surface Pro 4,Houston,4,899,3596
43549,Xbox One S,Dallas,4,299,1196
42895,Surface Book,Washington D.C.,4,1499,5996
42993,Surface Pro 4,Dallas,1,899,899
43258,Surface Book,Houston,1,1499,1499
42844,Surface Studio,Dallas,2,2999,5998
42841,Surface Studio,Houston,2,2999,5998
